# YYYYMM,CRUISE_CODE,SITE_NAME,LAT,LON,DATE_TIME_XLS_LOCAL,DATE_TIME_XLS_UTC,YYYYMMDD_UTC,YYYY,MM,DD,DOY_UTC,TIME_DECIMAL_UTC,TIME_HH_DECMM_UTC,_SALINITY,TCHL_A,TSS,NAP,A_PHY_STAR_440NM,A_PHY_STAR_676NM,A_PHY_STAR_440NM_676NM,A_PHY_STAR_380NM_440NM,A_PHY_STAR_400NM_440NM,A_CDOM_SLOPE,A_CDOM_440NM,A_NAP_STAR_440NM,A_NAP_SLOPE,BB_NAP_STAR_555NM,BB_NAP_SLOPE,B_NAP_STAR_555NM,BB_B_RATIO,TSS_ORG,PHY_MICRO,PHY_NANO,PHY_PICO,PHY_SIZE_IND,COUNT_999
200705,Tas07,T07_09,-43.08399,147.4176883,39225.58819,39225.17153,20070523,2007,5,23,144,0.1715278,4.1166667,34.6691,1.3208022,0.7,0.6907544,0.049919,0.0211248,2.3630478,0.568467,0.6183679,-0.015803,0.178659,0.0592772,-0.009233,0.0069814,0.745959,-999,0.012705,-999,0.718863,0.0823177,0.1988194,0.1107142,0
200705,Tas07,T07_10,-43.15915,147.590665,39225.67361,39225.25694,20070523,2007,5,23,144,0.2569444,6.1666667,35.0942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.708226,-999,0.004839,-999,-999,-999,-999,-999,9
200705,Tas07,T07_11,-42.6866233,148.1175683,39226.38542,39225.96875,20070523,2007,5,23,144,0.96875,23.25,35.2601,0.5471297,0.2,0.1961701,0.1161784,0.0433236,2.6816413,0.6132635,0.6746393,-0.01481,0.041002,0.0762298,-0.006343,0.00796,0.63293,-999,0.006837,-999,0.1535386,0.1839104,0.662551,0.3420064,0
200705,Tas07,T07_12,-42.5440733,148.0202917,39226.51389,39226.09722,20070524,2007,5,24,145,0.0972222,2.3333333,35.5487,0.8577877,0.65,0.6439955,0.0419834,0.0175931,2.3863537,0.6333042,0.7186956,-0.011679,0.07882,0.021188,-0.007854,0.0024292,0.699586,-999,0.004571,-999,0.6515161,0.1993303,0.1491537,0.0910585,0
200705,Tas07,T07_13,-42.3130817,148.030433,39226.62847,39226.21181,20070524,2007,5,24,145,0.2118056,5.0833333,35.563,1.3208981,0.36,0.3507537,0.0345705,0.0164174,2.1057181,0.6584568,0.7281814,-0.013116,0.064951,0.037485,-0.007895,0.0054194,0.725885,-999,0.004245,-999,0.7484384,0.137508,0.1140536,0.0713866,0
200705,Tas07,T07_14,-42.2992033,148.3548317,39227.37569,39226.95903,20070524,2007,5,24,145,0.9590278,23.0166667,35.4014,0.445972,0.27,0.2668782,0.0696241,0.0267365,2.6040854,0.6256595,0.6797475,-0.015618,0.034118,0.0247229,-0.007127,0.0046407,0.966133,-999,0.005932,-999,0.2526127,0.2257108,0.5216764,0.2746499,0
200705,Tas07,T07_15,-42.0346817,148.3061667,39227.49792,39227.08125,20070525,2007,5,25,146,0.08125,1.95,35.5311,0.2830262,0.36,0.3580188,0.0720567,0.0255278,2.8226717,0.589161,0.6573069,-0.011831,0.068184,0.0175298,-0.007722,0.0046556,0.872261,-999,0.004227,-999,0.2274662,0.3603309,0.4122029,0.2263926,0
200705,Tas07,T07_16,-41.7940367,148.2933683,39227.60556,39227.18889,20070525,2007,5,25,146,0.1888889,4.5333333,35.6171,1.5269374,0.68,0.6693114,0.0319162,0.0114406,2.7897251,0.5282405,0.6296227,-0.015967,0.059033,0.0088091,-0.005685,0.0018941,0.836257,-999,0.005686,-999,0.2402097,0.4810945,0.2786958,0.1658047,0
200705,Tas07,T07_17,-41.67927,148.30635,39227.67014,39227.25347,20070525,2007,5,25,146,0.2534722,6.0833333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
200705,Tas07,T07_18,-41.268833,148.347,39228.38403,39227.96736,20070525,2007,5,25,146,0.9673611,23.2166667,35.5596,0.4862689,0.4,0.3965961,0.0698591,0.0262338,2.66294,0.6387028,0.717364,-0.010024,0.084911,0.0199825,-0.007041,0.00499,0.652721,-999,0.009144,-999,0.3207487,0.4600014,0.2192499,0.1358325,0
200705,Tas07,T07_19,-41.25833,148.363,39228.42153,39228.00486,20070526,2007,5,26,147,0.0048611,0.1166667,35.5331,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.846049,-999,0.004706,-999,-999,-999,-999,-999,9
200705,Tas07,T07_20,-41.062,148.313,39228.52431,39228.10764,20070526,2007,5,26,147,0.1076389,2.5833333,35.5473,0.5698243,0.48,0.4760112,0.0563913,0.0210749,2.6757607,0.6265067,0.7036869,-0.010066,0.093321,0.0138673,-0.007629,0.0035479,0.786336,-999,0.005048,-999,0.3211959,0.4581349,0.2206692,0.1364533,0
200705,Tas07,T07_21,-40.8651667,148.257,39228.5375,39228.12083,20070526,2007,5,26,147,0.1208333,2.9,35.5601,-999,1.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.686305,-999,0.011048,-999,-999,-999,-999,-999,9
200705,Tas07,T07_22,-41.1530933,146.371995,39229.36111,39228.94444,20070526,2007,5,26,147,0.9444444,22.6666667,35.0969,0.6019768,-999,-999,0.0631484,0.0235462,2.6818929,0.6914232,0.7222309,-999,-999,-999,-999,0.0154866,0.762489,-999,0.04835,-999,0.4914914,0.2337744,0.2747342,0.1539707,5
200705,Tas07,T07_23,-41.125833,146.562667,39229.43403,39229.01736,20070527,2007,5,27,148,0.0173611,0.4166667,35.6087,0.4343886,0.94,0.9369593,0.1377561,0.0457545,3.0107665,0.7291774,0.7685032,-0.013568,0.082322,0.0762296,-0.010898,0.0207213,0.66079,-999,0.050031,-999,0.4912667,0.2280764,0.280657,0.156645,0
200705,Tas07,T07_24,-41.06233,146.7825,39229.51667,39229.1,20070527,2007,5,27,148,0.1,2.4,34.0109,0.5636586,2.13,2.1260544,-999,-999,-999,-999,-999,-0.014873,0.149056,-470.3501447,999.98999,-999,-999,-999,-999,-999,0.6470949,0.0934396,0.2594655,0.1408757,3
200705,Tas07,T07_25,-40.997333,147.14833,39229.64583,39229.22917,20070527,2007,5,27,148,0.2291667,5.5,35.4397,1.0267996,1.67,1.6628124,0.0387026,0.0161869,2.3909862,0.4063849,0.5551064,-0.01761,0.060999,0.0286893,-0.011355,0.0088886,0.90007,-999,0.032331,-999,0.5651962,0.1488293,0.2859745,0.1560807,0
200705,Tas07,T07_26,-43.1211667,147.54533,39230.70069,39230.28403,20070528,2007,5,28,149,0.2840278,6.8166667,-999,1.4375796,1,0.9899369,0.0743015,0.0288478,2.5756359,0.6360974,0.6823244,-0.015403,0.177506,0.0504588,-0.009309,-999,-999,-999,-999,-999,0.6710287,0.129799,0.1991723,0.1127864,2
200705,Tas07,T07_27,-43.062833,147.372667,39230.75,39230.33333,20070528,2007,5,28,149,0.3333333,8,-999,0.7231967,0.95,0.9449376,0.0545439,0.0203365,2.6820772,0.7203516,0.7216585,-0.015541,0.270492,0.0397804,-0.010101,-999,-999,-999,-999,-999,0.5087262,0.1115914,0.3796824,0.200508,2
200705,Tas07,T07_28,-43.3211667,147.129667,39230.84444,39230.42778,20070528,2007,5,28,149,0.4277778,10.2666667,-999,0.4887013,0.775,0.7715791,0.053684,0.0175828,3.0532074,0.7984816,0.7520772,-0.014638,0.99795,0.1556885,-0.011244,-999,-999,-999,-999,-999,0.406516,0.1266361,0.4668479,0.2438209,2
200705,Tas07,T07_29,-43.561133,146.9365,39230.92083,39230.50417,20070528,2007,5,28,149,0.5041667,12.1,-999,0.4427497,0.68,0.6769008,0.0673909,0.0254799,2.6448667,0.637176,0.691655,-0.015144,0.101724,0.0192894,-0.008765,-999,-999,-999,-999,-999,0.3436785,0.1833563,0.4729652,0.2490872,2
200705,Tas07,T07_30,-43.338833,146.0071667,39231.39583,39230.97917,20070528,2007,5,28,149,0.9791667,23.5,-999,0.2645414,1,0.9981482,0.0682326,0.0162274,4.204772,1.6743096,1.3339528,-0.01405,5.387703,0.245696,-0.011181,0.004365,0.254467,-999,0.012655,-999,0.473743,0.2469909,0.2792661,0.15672,0
200705,Tas07,T07_31,-43.2931667,145.942667,39231.45139,39231.03472,20070529,2007,5,29,150,0.0347222,0.8333333,32.3119,0.3396913,1.07,1.0676222,0.0920627,0.023955,3.8431442,1.2857089,1.1260962,-0.013705,1.889478,0.1723156,-0.009849,0.0030944,0.339535,-999,0.015302,-999,0.5698874,0.1374779,0.2926347,0.1588901,0
200705,Tas07,T07_32,-43.3281833,145.926383,39231.47986,39231.06319,20070529,2007,5,29,150,0.0631944,1.5166667,34.5704,0.1707654,0.75,0.7488046,0.0680327,0.0251044,2.7099936,0.9660381,0.9748346,-0.013958,0.460279,0.0552627,-0.008329,0.0045573,0.556238,-999,0.010154,-999,0.5676272,0.167189,0.2651838,0.1466276,0
200705,Tas07,T07_33,-43.5491667,146.577833,39231.73958,39231.32292,20070529,2007,5,29,150,0.3229167,7.75,35.0185,0.5640663,0.45,0.4460515,0.07973,0.0209562,3.804605,1.3042964,1.1471952,-0.014558,0.146076,0.1357354,-0.009809,0.0044111,0.550018,-999,0.005695,-999,0.3513723,0.18476,0.4638677,0.2446856,0
200705,Tas07,T07_34,-43.3935,147.0775,39232.40069,39231.98403,20070529,2007,5,29,150,0.9840278,23.6166667,34.7011,0.3357486,0.5,0.4976498,0.0836162,0.0311767,2.6820085,0.7325937,0.739459,-0.014862,0.211221,0.0599197,-0.009496,0.007584,0.776609,-999,0.009246,-999,0.4135074,0.1365038,0.4499887,0.2359546,0
200108,WL01,WL22_1,-32.14354,152.47323,-999,-999,-999,2001,8,22,22,-999,-999,-999,0.644257028,15.47,15.42490201,0.023828115,0.001277668,18.64968765,2.104999205,1.642450557,-0.0179,0.80824795,0.367,-0.0124,0.006,0.693201798,-999,-999,-999,-999,-999,-999,-999,0
200108,WL01,WL22_3,-32.2225,152.52115,-999,-999,-999,2001,8,22,22,-999,-999,-999,0.833839357,16.69,16.63163124,0.009922218,0.000631512,15.7118356,2.014318442,1.594967972,-0.0181,0.48535637,0.1649,-0.0117,0.0027,0.769664735,-999,-999,-999,-999,-999,-999,-999,0
200108,WL01,WL23_8,-32.24169,152.48672,-999,-999,-999,2001,8,23,23,-999,-999,-999,0.985983936,20.53,20.46098112,0.008634201,0.000435825,19.81116509,2.136645481,1.658903857,-0.0185,0.36532448,0.1767,-0.0127,0.0021,1.056502533,-999,-999,-999,-999,-999,-999,-999,0
200108,WL01,WL23_10,-32.19289,152.41429,-999,-999,-999,2001,8,23,23,-999,-999,-999,0.776674699,17.22,17.16563277,0.020211929,0.001075033,18.80120947,2.109613195,1.644839902,-0.0186,0.66985588,0.3466,-0.0124,0.0051,0.885977814,-999,-999,-999,-999,-999,-999,-999,0
200805,WL08,WL1,-32.228383,152.52257,-999,-999,-999,2008,5,13,13,-999,-999,-999,1.098,4.833333333,4.763333333,0.0797,0.0371,2.150095166,0.658964032,0.748901106,-0.017513718,2.2057,0.0315,-0.010965335,0.003913647,0.907409552,-999,-999,-999,-999,-999,-999,-999,0
200805,WL08,WL3,-32.265517,152.47267,-999,-999,-999,2008,5,13,13,-999,-999,-999,2.627,4.066666667,3.996666667,0.1134,0.0584,1.943593525,0.572644069,0.638062095,-0.017303802,2.0383,0.0232,-0.0098728,0.005317629,0.747895792,-999,-999,-999,-999,-999,-999,-999,0
200805,WL08,WL6,-32.181917,152.47303,-999,-999,-999,2008,5,14,14,-999,-999,-999,3.385,10.33333333,10.26333333,0.0467,0.0647,0.722214368,0.959826298,0.433057616,-0.01667758,3.1468,0.06,-0.012699182,0.005543855,0.604761293,-999,-999,-999,-999,-999,-999,-999,0
